"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"May 11 2018","2458251","547732801","47.47","3.59e-7","8.10e-8","-2.1","-","135.61","1e-8","0","bin510.log"
"May 18 2018","2458258","548337601","384.8","4.87e-7","4.20e-8","-2.1","-","135.25","1e-8","0","bin511.log"
"May 25 2018","2458265","548942401","97.47","6.29e-7","1.16e-7","-2.1","-","134.49","1e-8","0","bin512.log"
"Jun 01 2018","2458272","549547201","53.26","5.14e-7","1.26e-7","-2.1","-","133.28","1e-8","0","bin513.log"
"Jun 08 2018","2458279","550152001","368","6.71e-7","6.40e-8","-2.1","-","131.58","1e-8","0","bin514.log"
"Jun 15 2018","2458286","550756801","924.2","6.11e-7","3.60e-8","-2.1","-","129.33","1e-8","0","bin515.log"
"Jun 22 2018","2458293","551361601","101.45","6.60e-7","1.30e-7","-2.1","-","126.52","1e-8","0","bin516.log"
"Jun 29 2018","2458300","551966401","431.82","6.05e-7","5.00e-8","-2.1","-","123.13","1e-8","0","bin517.log"
"Jul 06 2018","2458307","552571201","243.48","5.00e-7","5.60e-8","-2.1","-","119.20","1e-8","0","bin518.log"
"Jul 13 2018","2458314","553176001","192.05","4.30e-7","5.30e-8","-2.1","-","114.76","1e-8","0","bin519.log"
"Jul 20 2018","2458321","553780801","374","4.55e-7","4.30e-8","-2.1","-","109.88","1e-8","0","bin520.log"
"Jul 27 2018","2458328","554385601","765.42","4.81e-7","3.00e-8","-2.1","-","104.61","1e-8","0","bin521.log"
"Aug 03 2018","2458334","554990401","203.31","4.39e-7","5.50e-8","-2.1","-","99.03","1e-8","0","bin522.log"
"Aug 17 2018","2458348","556200001","497.02","7.39e-7","5.90e-8","-2.1","-","87.13","1e-8","0","bin524.log"
"Aug 24 2018","2458355","556804801","694.57","7.86e-7","5.60e-8","-2.1","-","80.91","1e-8","0","bin525.log"
"Aug 31 2018","2458362","557409601","854.29","7.88e-7","5.00e-8","-2.1","-","74.56","1e-8","0","bin526.log"
"Sep 07 2018","2458369","558014401","871.17","5.30e-7","3.40e-8","-2.1","-","68.13","1e-8","0","bin527.log"
"Sep 14 2018","2458376","558619201","218.37","4.25e-7","5.40e-8","-2.1","-","61.64","1e-8","0","bin528.log"
"Oct 05 2018","2458397","560433601","95.8","4.15e-7","7.20e-8","-2.1","-","42.23","1e-8","0","bin531.log"
"Oct 12 2018","2458404","561038401","464.09","5.60e-7","4.80e-8","-2.1","-","36.03","1e-8","0","bin532.log"
"Oct 19 2018","2458411","561643201","799.78","7.38e-7","5.00e-8","-2.1","-","30.24","1e-8","0","bin533.log"
"Oct 26 2018","2458418","562248001","455.86","1.02e-6","9.30e-8","-2.1","-","25.22","1e-8","0","bin534.log"
"Nov 02 2018","2458425","562852801","22.18","7.89e-7","2.68e-7","-2.1","-","21.64","1e-8","0","bin535.log"
"Nov 09 2018","2458432","563457601","16.43","4.24e-7","2.13e-7","-2.1","-","20.42","1e-8","0","bin536.log"
"Nov 23 2018","2458446","564667201","32.94","9.77e-7","3.49e-7","-2.1","-","26.12","1e-8","0","bin538.log"
"Nov 30 2018","2458453","565272001","433.92","7.28e-7","6.60e-8","-2.1","-","31.74","1e-8","0","bin539.log"
"Dec 07 2018","2458460","565876801","171.32","5.18e-7","6.70e-8","-2.1","-","38.26","1e-8","0","bin540.log"
"Dec 14 2018","2458467","566481601","148.55","6.33e-7","9.20e-8","-2.1","-","45.28","1e-8","0","bin541.log"
"Dec 21 2018","2458474","567086401","386.5","7.13e-7","6.60e-8","-2.1","-","52.56","1e-8","0","bin542.log"
"Dec 28 2018","2458481","567691201","802.97","8.43e-7","5.60e-8","-2.1","-","59.94","1e-8","0","bin543.log"
"Jan 04 2019","2458488","568296001","374.74","8.25e-7","7.90e-8","-2.1","-","67.30","1e-8","0","bin544.log"
"Jan 11 2019","2458495","568900801","752.59","7.22e-7","5.10e-8","-2.1","-","74.54","1e-8","0","bin545.log"
"Jan 18 2019","2458502","569505601","407.08","6.20e-7","5.50e-8","-2.1","-","81.57","1e-8","0","bin546.log"
"Jan 25 2019","2458509","570110401","366.83","7.61e-7","7.50e-8","-2.1","-","88.33","1e-8","0","bin547.log"
"Feb 01 2019","2458515","570715201","385.33","6.60e-7","6.10e-8","-2.1","-","94.76","1e-8","0","bin548.log"
"Feb 08 2019","2458522","571320001","525.89","5.52e-7","4.40e-8","-2.1","-","100.80","1e-8","0","bin549.log"
"Feb 15 2019","2458529","571924801","971.09","6.45e-7","3.90e-8","-2.1","-","106.40","1e-8","0","bin550.log"
"Feb 22 2019","2458536","572529601","274.47","3.44e-7","3.70e-8","-2.1","-","111.54","1e-8","0","bin551.log"
"Mar 01 2019","2458546","573134401","252.56","3.31e-7","3.80e-8","-2.1","-","116.19","1e-8","0","bin552.log"
"Mar 08 2019","2458553","573739201","214.39","3.37e-7","4.00e-8","-2.1","-","120.32","1e-8","0","bin553.log"
"Mar 15 2019","2458560","574344001","116.62","2.83e-7","4.60e-8","-2.1","-","123.92","1e-8","0","bin554.log"
"Mar 22 2019","2458567","574948801","89.99","3.38e-7","6.00e-8","-2.1","-","126.99","1e-8","0","bin555.log"
"Mar 29 2019","2458574","575553601","99.17","3.09e-7","5.20e-8","-2.1","-","129.54","1e-8","0","bin556.log"
"Apr 05 2019","2458580","576158401","245.4","3.96e-7","4.60e-8","-2.1","-","131.60","1e-8","0","bin557.log"
"Apr 12 2019","2458587","576763201","264.07","5.40e-7","6.10e-8","-2.1","-","133.20","1e-8","0","bin558.log"
"Apr 19 2019","2458594","577368001","0","< 9.14e-7","-","-","-","134.37","1e-8","0","bin559.log"
"Apr 26 2019","2458601","577972801","58.92","2.94e-7","6.10e-8","-2.1","-","135.15","1e-8","0","bin560.log"
"May 03 2019","2458608","578577601","153.37","3.44e-7","4.80e-8","-2.1","-","135.57","1e-8","0","bin561.log"
"May 10 2019","2458615","579182401","113.31","3.29e-7","5.40e-8","-2.1","-","135.63","1e-8","0","bin562.log"
"May 17 2019","2458622","579787201","53.65","1.98e-7","4.50e-8","-2.1","-","135.34","1e-8","0","bin563.log"
"May 24 2019","2458629","580392001","17.93","1.25e-7","4.62e-8","-2.1","-","134.65","1e-8","0","bin564.log"
"May 31 2019","2458636","580996801","29.92","3.38e-7","1.18e-7","-2.1","-","133.53","1e-8","0","bin565.log"
"Jun 07 2019","2458643","581601601","15.15","2.40e-7","9.90e-8","-2.1","-","131.92","1e-8","0","bin566.log"
"Jun 14 2019","2458650","582206401","69.91","2.49e-7","5.00e-8","-2.1","-","129.77","1e-8","0","bin567.log"
"Jun 21 2019","2458657","582811201","119.18","2.74e-7","3.90e-8","-2.1","-","127.06","1e-8","0","bin568.log"
"Jun 28 2019","2458664","583416001","58.06","2.14e-7","4.50e-8","-2.1","-","123.77","1e-8","0","bin569.log"
"Jul 05 2019","2458671","584020801","54.15","2.14e-7","4.90e-8","-2.1","-","119.93","1e-8","0","bin570.log"
"Jul 12 2019","2458678","584625601","28.08","1.38e-7","4.01e-8","-2.1","-","115.58","1e-8","0","bin571.log"
"Jul 19 2019","2458685","585230401","108.55","2.25e-7","3.90e-8","-2.1","-","110.77","1e-8","0","bin572.log"
"Jul 26 2019","2458692","585835201","90.3","1.63e-7","2.70e-8","-2.1","-","105.57","1e-8","0","bin573.log"
"Aug 02 2019","2458699","586440001","86.57","1.97e-7","3.30e-8","-2.1","-","100.04","1e-8","0","bin574.log"
"Aug 09 2019","2458706","587044801","83.95","1.74e-7","3.10e-8","-2.1","-","94.23","1e-8","0","bin575.log"
"Aug 16 2019","2458713","587649601","42.49","1.25e-7","3.25e-8","-2.1","-","88.21","1e-8","0","bin576.log"
"Aug 23 2019","2458720","588254401","66.89","1.99e-7","4.50e-8","-2.1","-","82.02","1e-8","0","bin577.log"
"Aug 30 2019","2458727","588859201","50.24","1.58e-7","3.60e-8","-2.1","-","75.70","1e-8","0","bin578.log"
"Sep 06 2019","2458733","589464001","166.79","2.45e-7","3.20e-8","-2.1","-","69.28","1e-8","0","bin579.log"
"Sep 13 2019","2458740","590068801","144.57","2.49e-7","3.50e-8","-2.1","-","62.79","1e-8","0","bin580.log"
"Sep 20 2019","2458747","590673601","247.03","3.20e-7","3.50e-8","-2.1","-","56.28","1e-8","0","bin581.log"
"Sep 27 2019","2458754","591278401","125.98","3.26e-7","5.00e-8","-2.1","-","49.78","1e-8","0","bin582.log"
"Oct 04 2019","2458762","591883201","81.66","2.18e-7","3.90e-8","-2.1","-","43.36","1e-8","0","bin583.log"
"Oct 11 2019","2458769","592488001","93.25","2.53e-7","4.50e-8","-2.1","-","37.11","1e-8","0","bin584.log"
"Oct 18 2019","2458776","593092801","44.48","1.71e-7","4.50e-8","-2.1","-","31.22","1e-8","0","bin585.log"
"Oct 25 2019","2458783","593697601","69.6","1.94e-7","4.30e-8","-2.1","-","26.03","1e-8","0","bin586.log"
"Nov 01 2019","2458789","594302401","32.2","1.13e-7","3.23e-8","-2.1","-","22.13","1e-8","0","bin587.log"
"Nov 08 2019","2458796","594907201","4.45","1.08e-7","8.07e-8","-2.1","-","20.43","1e-8","0","bin588.log"
"Nov 15 2019","2458803","595512001","5.32","2.59e-7","2.24e-7","-2.1","-","21.57","1e-8","0","bin589.log"
"Nov 22 2019","2458810","596116801","26.6","1.16e-7","3.99e-8","-2.1","-","25.26","1e-8","0","bin590.log"
"Nov 29 2019","2458817","596721601","37.15","1.48e-7","3.60e-8","-2.1","-","30.66","1e-8","0","bin591.log"
"Dec 06 2019","2458824","597326401","14.93","7.98e-8","3.21e-8","-2.1","-","37.05","1e-8","0","bin592.log"
"Dec 13 2019","2458831","597931201","13.16","9.35e-8","3.69e-8","-2.1","-","44.00","1e-8","0","bin593.log"
"Dec 20 2019","2458838","598536001","26.55","1.37e-7","3.99e-8","-2.1","-","51.25","1e-8","0","bin594.log"
"Dec 27 2019","2458845","599140801","15.2","6.51e-8","2.54e-8","-2.1","-","58.63","1e-8","0","bin595.log"
"Jan 03 2020","2458852","599745601","51.58","1.21e-7","2.84e-8","-2.1","-","66.00","1e-8","0","bin596.log"
"Jan 10 2020","2458859","600350401","32.66","1.03e-7","2.57e-8","-2.1","-","73.27","1e-8","0","bin597.log"
"Jan 17 2020","2458866","600955201","26.69","1.10e-7","2.94e-8","-2.1","-","80.34","1e-8","0","bin598.log"
"Jan 24 2020","2458873","601560001","11.46","8.92e-8","3.28e-8","-2.1","-","87.16","1e-8","0","bin599.log"
"Jan 31 2020","2458880","602164801","10.69","6.95e-8","3.15e-8","-2.1","-","93.65","1e-8","0","bin600.log"
"Feb 07 2020","2458886","602769601","23.42","8.14e-8","2.53e-8","-2.1","-","99.75","1e-8","0","bin601.log"
"Feb 14 2020","2458893","603374401","27.04","7.22e-8","2.20e-8","-2.1","-","105.44","1e-8","0","bin602.log"
"Feb 21 2020","2458900","603979201","10.95","4.64e-8","1.96e-8","-2.1","-","110.67","1e-8","0","bin603.log"
"Feb 28 2020","2458907","604584001","28.71","8.37e-8","2.38e-8","-2.1","-","115.40","1e-8","0","bin604.log"
"Mar 06 2020","2458916","605188801","12.72","6.21e-8","2.35e-8","-2.1","-","119.62","1e-8","0","bin605.log"
"Mar 13 2020","2458923","605793601","21.32","8.79e-8","2.77e-8","-2.1","-","123.32","1e-8","0","bin606.log"
"Mar 20 2020","2458930","606398401","9.88","7.89e-8","3.53e-8","-2.1","-","126.48","1e-8","0","bin607.log"
"Mar 27 2020","2458937","607003201","6.24","5.33e-8","3.21e-8","-2.1","-","129.13","1e-8","0","bin608.log"
"Apr 03 2020","2458943","607608001","16.7","9.28e-8","3.47e-8","-2.1","-","131.27","1e-8","0","bin609.log"
"Apr 10 2020","2458950","608212801","12.01","6.80e-8","2.61e-8","-2.1","-","132.95","1e-8","0","bin610.log"
"Apr 17 2020","2458957","608817601","0","< 1.05e-7","-","-","-","134.19","1e-8","0","bin611.log"
"Apr 24 2020","2458964","609422401","0","< 1.51e-6","-","-","-","135.04","1e-8","0","bin612.log"
"May 01 2020","2458972","610027201","0.53","< 6.16e-8","-","-","-","135.52","1e-8","0","bin613.log"
"May 08 2020","2458979","610632001","15.51","1.07e-7","3.63e-8","-2.1","-","135.65","1e-8","0","bin614.log"
"May 15 2020","2458986","611236801","7.35","6.49e-8","3.23e-8","-2.1","-","135.42","1e-8","0","bin615.log"
"May 22 2020","2458993","611841601","21.82","1.25e-7","3.91e-8","-2.1","-","134.80","1e-8","0","bin616.log"
"May 29 2020","2459000","612446401","15.79","1.47e-7","5.01e-8","-2.1","-","133.76","1e-8","0","bin617.log"
"Jun 05 2020","2459006","613051201","4.79","6.19e-8","4.16e-8","-2.1","-","132.24","1e-8","0","bin618.log"
"Jun 12 2020","2459013","613656001","6.41","9.12e-8","4.98e-8","-2.1","-","130.19","1e-8","0","bin619.log"
"Jun 19 2020","2459020","614260801","5.72","3.51e-8","2.13e-8","-2.1","-","127.58","1e-8","0","bin620.log"
"Jun 26 2020","2459027","614865601","53.76","1.54e-7","3.30e-8","-2.1","-","124.40","1e-8","0","bin621.log"
"Jul 03 2020","2459035","615470401","7.61","7.89e-8","3.58e-8","-2.1","-","120.65","1e-8","0","bin622.log"
"Jul 10 2020","2459042","616075201","6.09","6.88e-8","3.68e-8","-2.1","-","116.39","1e-8","0","bin623.log"
"Jul 17 2020","2459049","616680001","21.41","9.50e-8","3.10e-8","-2.1","-","111.66","1e-8","0","bin624.log"
"Jul 24 2020","2459056","617284801","9.39","4.28e-8","1.90e-8","-2.1","-","106.52","1e-8","0","bin625.log"
"Jul 31 2020","2459063","617889601","21.25","6.58e-8","2.06e-8","-2.1","-","101.04","1e-8","0","bin626.log"
"Aug 07 2020","2459069","618494401","0.46","< 5.05e-8","-","-","-","95.28","1e-8","0","bin627.log"
"Aug 14 2020","2459076","619099201","6.92","4.90e-8","2.40e-8","-2.1","-","89.30","1e-8","0","bin628.log"
"Aug 21 2020","2459083","619704001","22.44","8.55e-8","2.85e-8","-2.1","-","83.13","1e-8","0","bin629.log"
"Aug 28 2020","2459090","620308801","1.58","< 1.11e-7","-","-","-","76.83","1e-8","0","bin630.log"
"Sep 04 2020","2459096","620913601","11.13","4.30e-8","2.09e-8","-2.1","-","70.42","1e-8","0","bin631.log"
"Sep 11 2020","2459103","621518401","22.66","6.45e-8","2.09e-8","-2.1","-","63.95","1e-8","0","bin632.log"
"Sep 18 2020","2459110","622123201","15.29","8.31e-8","2.73e-8","-2.1","-","57.44","1e-8","0","bin633.log"
"Sep 25 2020","2459117","622728001","17.31","7.43e-8","2.44e-8","-2.1","-","50.93","1e-8","0","bin634.log"
"Oct 02 2020","2459125","623332801","6.68","6.55e-8","3.67e-8","-2.1","-","44.49","1e-8","0","bin635.log"
"Oct 09 2020","2459132","623937601","8.64","5.52e-8","2.54e-8","-2.1","-","38.20","1e-8","0","bin636.log"
"Oct 16 2020","2459139","624542401","22.01","9.85e-8","3.34e-8","-2.1","-","32.23","1e-8","0","bin637.log"
"Oct 23 2020","2459146","625147201","6.8","7.28e-8","3.64e-8","-2.1","-","26.87","1e-8","0","bin638.log"
"Oct 30 2020","2459153","625752001","16.82","7.82e-8","3.22e-8","-2.1","-","22.69","1e-8","0","bin639.log"
"Nov 06 2020","2459159","626356801","21.18","9.66e-8","3.44e-8","-2.1","-","20.53","1e-8","0","bin640.log"
"Nov 13 2020","2459166","626961601","1.1","< 2.92e-7","-","-","-","21.16","1e-8","0","bin641.log"
"Nov 20 2020","2459173","627566401","0","< 3.12e-7","-","-","-","24.46","1e-8","0","bin642.log"
"Nov 27 2020","2459180","628171201","19.18","1.02e-7","3.83e-8","-2.1","-","29.61","1e-8","0","bin643.log"
"Dec 04 2020","2459188","628776001","9.55","6.21e-8","2.79e-8","-2.1","-","35.87","1e-8","0","bin644.log"
"Dec 11 2020","2459195","629380801","8.85","9.00e-8","3.74e-8","-2.1","-","42.74","1e-8","0","bin645.log"
"Dec 18 2020","2459202","629985601","42.04","1.54e-7","3.90e-8","-2.1","-","49.95","1e-8","0","bin646.log"
"Dec 25 2020","2459209","630590401","7.78","7.03e-8","3.31e-8","-2.1","-","57.32","1e-8","0","bin647.log"
"Jan 01 2021","2459215","631195201","16","9.07e-8","2.92e-8","-2.1","-","64.70","1e-8","0","bin648.log"
"Jan 08 2021","2459222","631800001","20.68","7.20e-8","2.29e-8","-2.1","-","71.99","1e-8","0","bin649.log"
"Jan 15 2021","2459229","632404801","19.43","6.39e-8","2.13e-8","-2.1","-","79.10","1e-8","0","bin650.log"
"Jan 22 2021","2459236","633009601","13.97","7.76e-8","2.71e-8","-2.1","-","85.97","1e-8","0","bin651.log"
"Jan 29 2021","2459243","633614401","11.4","5.79e-8","2.71e-8","-2.1","-","92.52","1e-8","0","bin652.log"
"Feb 05 2021","2459250","634219201","10.45","5.50e-8","2.94e-8","-2.1","-","98.70","1e-8","0","bin653.log"
"Feb 12 2021","2459257","634824001","0.73","< 6.76e-8","-","-","-","104.46","1e-8","0","bin654.log"
"Feb 19 2021","2459264","635428801","23.5","5.79e-8","1.84e-8","-2.1","-","109.78","1e-8","0","bin655.log"
"Feb 26 2021","2459271","636033601","5.16","3.68e-8","2.00e-8","-2.1","-","114.60","1e-8","0","bin656.log"
"Mar 05 2021","2459280","636638401","1.66","< 5.39e-8","-","-","-","118.91","1e-8","0","bin657.log"
"Mar 12 2021","2459287","637243201","7.08","4.80e-8","2.28e-8","-2.1","-","122.70","1e-8","0","bin658.log"
"Mar 19 2021","2459294","637848001","0.44","< 6.17e-8","-","-","-","125.96","1e-8","0","bin659.log"
"Mar 26 2021","2459301","638452801","0","< 6.34e-8","-","-","-","128.70","1e-8","0","bin660.log"
"Apr 02 2021","2459307","639057601","2.66","< 1.24e-7","-","-","-","130.93","1e-8","0","bin661.log"
"Apr 09 2021","2459314","639662401","0.97","< 8.53e-8","-","-","-","132.68","1e-8","0","bin662.log"
"Apr 16 2021","2459321","640267201","4.02","2.51e-8","1.86e-8","-2.1","-","134.00","1e-8","0","bin663.log"
"May 07 2021","2459343","642081601","1.77","< 8.31e-8","-","-","-","135.65","1e-8","0","bin666.log"
"May 14 2021","2459350","642686401","3.16","< 9.89e-8","-","-","-","135.48","1e-8","0","bin667.log"
"May 21 2021","2459357","643291201","3.41","< 9.78e-8","-","-","-","134.94","1e-8","0","bin668.log"
"May 28 2021","2459364","643896001","8.59","5.32e-8","2.78e-8","-2.1","-","133.98","1e-8","0","bin669.log"
"Jun 04 2021","2459370","644500801","22.63","2.25e-7","7.30e-8","-2.1","-","132.55","1e-8","0","bin670.log"
"Jun 11 2021","2459377","645105601","50.44","3.46e-7","7.50e-8","-2.1","-","130.60","1e-8","0","bin671.log"
"Jun 18 2021","2459384","645710401","100.69","4.10e-7","7.10e-8","-2.1","-","128.09","1e-8","0","bin672.log"
"Jun 25 2021","2459391","646315201","192.62","3.01e-7","3.80e-8","-2.1","-","125.00","1e-8","0","bin673.log"
"Jul 02 2021","2459399","646920001","87.17","1.90e-7","3.60e-8","-2.1","-","121.36","1e-8","0","bin674.log"
"Jul 09 2021","2459406","647524801","15.21","9.42e-8","3.42e-8","-2.1","-","117.18","1e-8","0","bin675.log"
"Jul 16 2021","2459413","648129601","12.53","8.66e-8","3.63e-8","-2.1","-","112.53","1e-8","0","bin676.log"
"Jul 23 2021","2459420","648734401","6.24","5.70e-8","2.86e-8","-2.1","-","107.46","1e-8","0","bin677.log"
"Jul 30 2021","2459427","649339201","8.79","5.62e-8","2.33e-8","-2.1","-","102.03","1e-8","0","bin678.log"
"Aug 06 2021","2459433","649944001","26.74","6.23e-8","1.95e-8","-2.1","-","96.32","1e-8","0","bin679.log"
"Aug 13 2021","2459440","650548801","22.01","7.48e-8","2.30e-8","-2.1","-","90.37","1e-8","0","bin680.log"
"Aug 20 2021","2459447","651153601","18.22","8.34e-8","2.66e-8","-2.1","-","84.24","1e-8","0","bin681.log"
"Aug 27 2021","2459454","651758401","42.23","1.24e-7","3.14e-8","-2.1","-","77.95","1e-8","0","bin682.log"
"Sep 03 2021","2459461","652363201","60.31","2.32e-7","4.80e-8","-2.1","-","71.56","1e-8","0","bin683.log"
"Sep 10 2021","2459468","652968001","84.46","2.03e-7","3.40e-8","-2.1","-","65.10","1e-8","0","bin684.log"
"Sep 17 2021","2459475","653572801","178.1","2.86e-7","3.60e-8","-2.1","-","58.59","1e-8","0","bin685.log"
"Sep 24 2021","2459482","654177601","74.22","1.85e-7","3.30e-8","-2.1","-","52.08","1e-8","0","bin686.log"
"Oct 01 2021","2459489","654782401","136.61","2.80e-7","4.20e-8","-2.1","-","45.62","1e-8","0","bin687.log"
"Oct 08 2021","2459496","655387201","228.18","7.49e-7","9.20e-8","-2.1","-","39.30","1e-8","0","bin688.log"
"Oct 15 2021","2459503","655992001","167.83","3.10e-7","4.20e-8","-2.1","-","33.25","1e-8","0","bin689.log"
"Oct 22 2021","2459510","656596801","28.97","1.62e-7","4.40e-8","-2.1","-","27.76","1e-8","0","bin690.log"
"Oct 29 2021","2459517","657201601","157.73","4.38e-7","6.00e-8","-2.1","-","23.31","1e-8","0","bin691.log"
"Nov 05 2021","2459524","657806401","354.97","6.67e-7","6.40e-8","-2.1","-","20.73","1e-8","0","bin692.log"
"Nov 12 2021","2459531","658411201","389.53","9.68e-7","8.90e-8","-2.1","-","20.84","1e-8","0","bin693.log"
"Nov 19 2021","2459538","659016001","117.73","6.36e-7","1.09e-7","-2.1","-","23.71","1e-8","0","bin694.log"
"Nov 26 2021","2459545","659620801","46.57","5.59e-7","1.48e-7","-2.1","-","28.60","1e-8","0","bin695.log"
"Dec 03 2021","2459552","660225601","162.09","3.63e-7","4.80e-8","-2.1","-","34.70","1e-8","0","bin696.log"
"Dec 10 2021","2459559","660830401","208.32","3.89e-7","5.00e-8","-2.1","-","41.49","1e-8","0","bin697.log"
"Dec 17 2021","2459566","661435201","293.13","5.43e-7","5.80e-8","-2.1","-","48.66","1e-8","0","bin698.log"
"Dec 24 2021","2459573","662040001","208.9","4.13e-7","5.20e-8","-2.1","-","56.00","1e-8","0","bin699.log"
"Dec 31 2021","2459580","662644801","292.74","5.12e-7","5.30e-8","-2.1","-","63.39","1e-8","0","bin700.log"
"Jan 07 2022","2459586","663249601","235.01","3.27e-7","3.70e-8","-2.1","-","70.70","1e-8","0","bin701.log"
"Jan 14 2022","2459593","663854401","118.89","1.97e-7","2.90e-8","-2.1","-","77.86","1e-8","0","bin702.log"
"Jan 21 2022","2459600","664459201","99.25","1.98e-7","3.30e-8","-2.1","-","84.77","1e-8","0","bin703.log"
"Jan 28 2022","2459607","665064001","178.47","2.85e-7","3.80e-8","-2.1","-","91.38","1e-8","0","bin704.log"
"Feb 04 2022","2459614","665668801","96.67","2.59e-7","4.20e-8","-2.1","-","97.63","1e-8","0","bin705.log"
"Feb 11 2022","2459621","666273601","161.74","3.62e-7","4.80e-8","-2.1","-","103.47","1e-8","0","bin706.log"
"Feb 18 2022","2459628","666878401","152.58","2.86e-7","3.80e-8","-2.1","-","108.87","1e-8","0","bin707.log"
"Feb 25 2022","2459635","667483201","615.52","5.83e-7","4.20e-8","-2.1","-","113.78","1e-8","0","bin708.log"
"Mar 04 2022","2459644","668088001","445.01","5.25e-7","4.50e-8","-2.1","-","118.19","1e-8","0","bin709.log"
"Mar 11 2022","2459651","668692801","562.88","5.60e-7","4.40e-8","-2.1","-","122.07","1e-8","0","bin710.log"
"Mar 18 2022","2459658","669297601","605.46","6.62e-7","5.00e-8","-2.1","-","125.42","1e-8","0","bin711.log"
"Mar 25 2022","2459665","669902401","203.85","3.99e-7","4.90e-8","-2.1","-","128.25","1e-8","0","bin712.log"
"Apr 01 2022","2459672","670507201","322.51","6.14e-7","6.60e-8","-2.1","-","130.57","1e-8","0","bin713.log"
"Apr 08 2022","2459679","671112001","341.32","7.51e-7","7.50e-8","-2.1","-","132.40","1e-8","0","bin714.log"
"Apr 15 2022","2459686","671716801","828.62","1.04e-6","7.10e-8","-2.1","-","133.79","1e-8","0","bin715.log"
"Apr 22 2022","2459693","672321601","461.31","6.88e-7","6.10e-8","-2.1","-","134.78","1e-8","0","bin716.log"
"Apr 29 2022","2459700","672926401","3.03","< 3.08e-6","-","-","-","135.39","1e-8","0","bin717.log"
"May 13 2022","2459714","674136001","537.91","6.78e-7","5.50e-8","-2.1","-","135.54","1e-8","0","bin719.log"
"May 20 2022","2459721","674740801","383.04","6.12e-7","5.90e-8","-2.1","-","135.07","1e-8","0","bin720.log"
"May 27 2022","2459728","675345601","225.66","4.78e-7","5.90e-8","-2.1","-","134.18","1e-8","0","bin721.log"
"Jun 03 2022","2459735","675950401","221.22","4.24e-7","5.70e-8","-2.1","-","132.84","1e-8","0","bin722.log"
"Jun 10 2022","2459742","676555201","99.9","4.74e-7","8.40e-8","-2.1","-","130.98","1e-8","0","bin723.log"
"Jun 17 2022","2459749","677160001","164.07","4.11e-7","5.60e-8","-2.1","-","128.57","1e-8","0","bin724.log"
"Jun 24 2022","2459756","677764801","203.06","4.96e-7","5.90e-8","-2.1","-","125.59","1e-8","0","bin725.log"
"Jul 01 2022","2459763","678369601","496.79","5.84e-7","4.70e-8","-2.1","-","122.04","1e-8","0","bin726.log"
"Jul 08 2022","2459770","678974401","1389.38","1.36e-6","7.00e-8","-2.1","-","117.96","1e-8","0","bin727.log"
"Jul 15 2022","2459777","679579201","1357.36","1.71e-6","1.00e-7","-2.1","-","113.38","1e-8","0","bin728.log"
"Jul 22 2022","2459784","680184001","3085.81","2.95e-6","1.20e-7","-2.1","-","108.38","1e-8","0","bin729.log"
"Jul 29 2022","2459791","680788801","3938.52","2.70e-6","9.00e-8","-2.1","-","103.02","1e-8","0","bin730.log"
"Aug 05 2022","2459797","681393601","5526.97","2.34e-6","7.00e-8","-2.1","-","97.35","1e-8","0","bin731.log"
"Aug 12 2022","2459804","681998401","8333.33","3.33e-6","8.00e-8","-2.1","-","91.44","1e-8","0","bin732.log"
"Aug 19 2022","2459811","682603201","4774.63","2.41e-6","8.00e-8","-2.1","-","85.33","1e-8","0","bin733.log"
"Aug 26 2022","2459818","683208001","2259.43","1.65e-6","7.00e-8","-2.1","-","79.08","1e-8","0","bin734.log"
"Sep 02 2022","2459825","683812801","1738.56","1.76e-6","9.00e-8","-2.1","-","72.70","1e-8","0","bin735.log"
"Sep 09 2022","2459832","684417601","889.84","1.21e-6","8.00e-8","-2.1","-","66.25","1e-8","0","bin736.log"
"Sep 16 2022","2459839","685022401","2321.18","1.55e-6","6.00e-8","-2.1","-","59.75","1e-8","0","bin737.log"
"Sep 23 2022","2459846","685627201","2913.24","2.11e-6","8.00e-8","-2.1","-","53.23","1e-8","0","bin738.log"
"Sep 30 2022","2459853","686232001","6933.83","3.12e-6","9.00e-8","-2.1","-","46.76","1e-8","0","bin739.log"
"Oct 07 2022","2459860","686836801","1383.59","2.43e-6","1.40e-7","-2.1","-","40.40","1e-8","0","bin740.log"
"Oct 14 2022","2459867","687441601","1624.97","2.64e-6","1.40e-7","-2.1","-","34.30","1e-8","0","bin741.log"
"Oct 21 2022","2459874","688046401","1854.59","1.63e-6","8.00e-8","-2.1","-","28.67","1e-8","0","bin742.log"
"Oct 28 2022","2459881","688651201","657.55","1.13e-6","8.00e-8","-2.1","-","23.99","1e-8","0","bin743.log"
"Nov 04 2022","2459888","689256001","863.94","1.26e-6","9.00e-8","-2.1","-","21.01","1e-8","0","bin744.log"
"Nov 11 2022","2459895","689860801","1431.07","1.51e-6","8.00e-8","-2.1","-","20.60","1e-8","0","bin745.log"
