"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Dec 10 2008","2454811","250603201","2.91","< 1.34e-7","-","-","-","41.65","1e-8","0","bin43.log"
"Dec 13 2008","2454814","250862401","0.57","< 7.98e-8","-","-","-","44.70","1e-8","0","bin44.log"
"Dec 16 2008","2454817","251121601","5.13","4.55e-8","3.10e-8","-2.1","-","47.79","1e-8","0","bin45.log"
"Dec 19 2008","2454820","251380801","1.86","< 1.47e-7","-","-","-","50.92","1e-8","0","bin46.log"
"Dec 22 2008","2454823","251640001","0.82","< 9.00e-8","-","-","-","54.07","1e-8","0","bin47.log"
"Dec 25 2008","2454826","251899201","1.41","< 9.79e-8","-","-","-","57.23","1e-8","0","bin48.log"
"Dec 28 2008","2454829","252158401","4.99","5.67e-8","3.62e-8","-2.1","-","60.40","1e-8","0","bin49.log"
"Dec 31 2008","2454832","252417601","0","< 4.84e-8","-","-","-","63.56","1e-8","0","bin50.log"
"Jan 03 2009","2454834","252676801","1.62","< 1.32e-7","-","-","-","66.71","1e-8","0","bin51.log"
"Jan 06 2009","2454837","252936001","0","< 6.12e-8","-","-","-","69.84","1e-8","0","bin52.log"
"Jan 09 2009","2454840","253195201","6.36","5.18e-8","3.83e-8","-2.1","-","72.94","1e-8","0","bin53.log"
"Jan 12 2009","2454843","253454401","0.03","< 1.01e-7","-","-","-","76.00","1e-8","0","bin54.log"
"Jan 15 2009","2454846","253713601","0","< 5.55e-8","-","-","-","79.03","1e-8","0","bin55.log"
"Jan 18 2009","2454849","253972801","4.17","6.18e-8","4.13e-8","-2.1","-","82.00","1e-8","0","bin56.log"
"Jan 21 2009","2454852","254232001","2.66","< 1.01e-7","-","-","-","84.93","1e-8","0","bin57.log"
"Jan 24 2009","2454855","254491201","0.04","< 1.06e-7","-","-","-","87.80","1e-8","0","bin58.log"
"Jan 27 2009","2454858","254750401","0","< 6.50e-8","-","-","-","90.61","1e-8","0","bin59.log"
"Jan 30 2009","2454861","255009601","0","< 4.80e-8","-","-","-","93.36","1e-8","0","bin60.log"
"Feb 02 2009","2454864","255268801","0","< 4.50e-8","-","-","-","96.03","1e-8","0","bin61.log"
"Feb 05 2009","2454867","255528001","0.02","< 6.51e-8","-","-","-","98.63","1e-8","0","bin62.log"
"Feb 08 2009","2454870","255787201","1.24","< 1.05e-7","-","-","-","101.16","1e-8","0","bin63.log"
"Feb 11 2009","2454873","256046401","1.16","< 1.19e-7","-","-","-","103.61","1e-8","0","bin64.log"
"Feb 14 2009","2454876","256305601","1.61","< 8.63e-8","-","-","-","105.97","1e-8","0","bin65.log"
"Feb 17 2009","2454879","256564801","3.44","< 1.02e-7","-","-","-","108.25","1e-8","0","bin66.log"
"Feb 20 2009","2454882","256824001","2.37","< 1.43e-7","-","-","-","110.44","1e-8","0","bin67.log"
"Feb 23 2009","2454885","257083201","0","< 7.99e-8","-","-","-","112.54","1e-8","0","bin68.log"
"Feb 26 2009","2454888","257342401","2.15","< 1.08e-7","-","-","-","114.55","1e-8","0","bin69.log"
"Mar 01 2009","2454893","257601601","0","< 7.40e-8","-","-","-","116.46","1e-8","0","bin70.log"
"Mar 04 2009","2454896","257860801","0.36","< 9.21e-8","-","-","-","118.28","1e-8","0","bin71.log"
"Mar 07 2009","2454899","258120001","0","< 6.17e-8","-","-","-","120.00","1e-8","0","bin72.log"
"Mar 10 2009","2454902","258379201","4.06","3.57e-8","3.20e-8","-2.1","-","121.63","1e-8","0","bin73.log"
"Mar 16 2009","2454908","258897601","1.35","< 1.67e-7","-","-","-","124.59","1e-8","0","bin75.log"
"Mar 19 2009","2454911","259156801","0.02","< 7.69e-8","-","-","-","125.92","1e-8","0","bin76.log"
"Mar 22 2009","2454914","259416001","0","< 8.86e-8","-","-","-","127.16","1e-8","0","bin77.log"
"Mar 25 2009","2454917","259675201","0","< 6.56e-8","-","-","-","128.31","1e-8","0","bin78.log"
"Mar 28 2009","2454920","259934401","0.85","< 1.15e-7","-","-","-","129.35","1e-8","0","bin79.log"
"Mar 31 2009","2454923","260193601","5.91","5.26e-8","3.27e-8","-2.1","-","130.31","1e-8","0","bin80.log"
"Apr 03 2009","2454926","260452801","9.88","7.28e-8","3.59e-8","-2.1","-","131.18","1e-8","0","bin81.log"
"Apr 06 2009","2454929","260712001","0","< 6.10e-8","-","-","-","131.96","1e-8","0","bin82.log"
"Apr 09 2009","2454932","260971201","9.95","8.41e-8","4.15e-8","-2.1","-","132.66","1e-8","0","bin83.log"
"Apr 12 2009","2454935","261230401","0","< 4.39e-8","-","-","-","133.28","1e-8","0","bin84.log"
"Apr 15 2009","2454938","261489601","0","< 8.21e-8","-","-","-","133.82","1e-8","0","bin85.log"
"Apr 18 2009","2454941","261748801","4.71","7.73e-8","4.59e-8","-2.1","-","134.29","1e-8","0","bin86.log"
"Apr 21 2009","2454944","262008001","2.81","< 1.48e-7","-","-","-","134.68","1e-8","0","bin87.log"
"Apr 24 2009","2454947","262267201","0","< 8.11e-8","-","-","-","135.00","1e-8","0","bin88.log"
"Apr 27 2009","2454950","262526401","0","< 6.64e-8","-","-","-","135.26","1e-8","0","bin89.log"
"Apr 30 2009","2454953","262785601","27.09","1.38e-7","5.08e-8","-2.1","-","135.45","1e-8","0","bin90.log"
"May 03 2009","2454956","263044801","0.01","< 1.15e-7","-","-","-","135.58","1e-8","0","bin91.log"
"May 06 2009","2454959","263304001","8.32","1.04e-7","5.28e-8","-2.1","-","135.64","1e-8","0","bin92.log"
"May 09 2009","2454962","263563201","9.27","1.34e-7","5.84e-8","-2.1","-","135.64","1e-8","0","bin93.log"
"May 12 2009","2454965","263822401","12.59","7.71e-8","3.87e-8","-2.1","-","135.57","1e-8","0","bin94.log"
"May 15 2009","2454968","264081601","3.53","< 1.25e-7","-","-","-","135.43","1e-8","0","bin95.log"
"May 18 2009","2454971","264340801","5.6","6.65e-8","3.84e-8","-2.1","-","135.23","1e-8","0","bin96.log"
"May 21 2009","2454974","264600001","15.84","1.06e-7","4.09e-8","-2.1","-","134.95","1e-8","0","bin97.log"
"May 24 2009","2454977","264859201","3.32","< 1.40e-7","-","-","-","134.59","1e-8","0","bin98.log"
"May 27 2009","2454980","265118401","15.72","1.13e-7","4.37e-8","-2.1","-","134.16","1e-8","0","bin99.log"
"May 30 2009","2454983","265377601","0.92","< 1.35e-7","-","-","-","133.64","1e-8","0","bin100.log"
"Jun 02 2009","2454985","265636801","3.19","< 1.49e-7","-","-","-","133.03","1e-8","0","bin101.log"
"Jun 05 2009","2454988","265896001","4.76","6.39e-8","3.80e-8","-2.1","-","132.32","1e-8","0","bin102.log"
"Jun 08 2009","2454991","266155201","1.69","< 1.22e-7","-","-","-","131.52","1e-8","0","bin103.log"
"Jun 11 2009","2454994","266414401","7.62","7.97e-8","4.09e-8","-2.1","-","130.62","1e-8","0","bin104.log"
"Jun 14 2009","2454997","266673601","0.12","< 1.13e-7","-","-","-","129.62","1e-8","0","bin105.log"
"Jun 17 2009","2455000","266932801","12.49","1.28e-7","5.38e-8","-2.1","-","128.51","1e-8","0","bin106.log"
"Jun 20 2009","2455003","267192001","90.2","3.24e-7","6.50e-8","-2.1","-","127.30","1e-8","0","bin107.log"
"Jun 23 2009","2455006","267451201","68.67","3.28e-7","7.10e-8","-2.1","-","125.98","1e-8","0","bin108.log"
"Jun 26 2009","2455009","267710401","76.13","3.10e-7","6.80e-8","-2.1","-","124.56","1e-8","0","bin109.log"
"Jun 29 2009","2455012","267969601","129.65","4.98e-7","7.80e-8","-2.1","-","123.03","1e-8","0","bin110.log"
"Jul 02 2009","2455016","268228801","73.53","3.37e-7","6.80e-8","-2.1","-","121.41","1e-8","0","bin111.log"
"Jul 05 2009","2455019","268488001","102.79","3.85e-7","6.80e-8","-2.1","-","119.68","1e-8","0","bin112.log"
"Jul 08 2009","2455022","268747201","165.33","4.59e-7","6.70e-8","-2.1","-","117.86","1e-8","0","bin113.log"
"Jul 11 2009","2455025","269006401","333.92","7.65e-7","8.20e-8","-2.1","-","115.96","1e-8","0","bin114.log"
"Jul 14 2009","2455028","269265601","216.74","5.96e-7","7.50e-8","-2.1","-","113.96","1e-8","0","bin115.log"
"Jul 17 2009","2455031","269524801","143.51","4.29e-7","6.50e-8","-2.1","-","111.89","1e-8","0","bin116.log"
"Jul 20 2009","2455034","269784001","57.07","2.01e-7","4.50e-8","-2.1","-","109.74","1e-8","0","bin117.log"
"Jul 23 2009","2455037","270043201","36.08","1.98e-7","5.10e-8","-2.1","-","107.53","1e-8","0","bin118.log"
"Jul 26 2009","2455040","270302401","8.58","6.11e-8","3.34e-8","-2.1","-","105.24","1e-8","0","bin119.log"
"Jul 29 2009","2455043","270561601","23.28","1.21e-7","3.97e-8","-2.1","-","102.90","1e-8","0","bin120.log"
"Aug 01 2009","2455045","270820801","4.02","6.34e-8","3.87e-8","-2.1","-","100.50","1e-8","0","bin121.log"
"Aug 04 2009","2455048","271080001","16.34","1.08e-7","4.25e-8","-2.1","-","98.05","1e-8","0","bin122.log"
"Aug 07 2009","2455051","271339201","17.65","1.72e-7","6.00e-8","-2.1","-","95.56","1e-8","0","bin123.log"
"Aug 10 2009","2455054","271598401","8.72","7.34e-8","4.02e-8","-2.1","-","93.02","1e-8","0","bin124.log"
"Aug 13 2009","2455057","271857601","6.71","1.03e-7","5.53e-8","-2.1","-","90.45","1e-8","0","bin125.log"
"Aug 16 2009","2455060","272116801","13.85","1.19e-7","5.03e-8","-2.1","-","87.84","1e-8","0","bin126.log"
"Aug 19 2009","2455063","272376001","4.54","6.25e-8","4.41e-8","-2.1","-","85.20","1e-8","0","bin127.log"
"Aug 22 2009","2455066","272635201","3.29","< 1.59e-7","-","-","-","82.53","1e-8","0","bin128.log"
"Aug 25 2009","2455069","272894401","10.36","8.48e-8","4.39e-8","-2.1","-","79.84","1e-8","0","bin129.log"
"Aug 28 2009","2455072","273153601","33.01","1.76e-7","5.10e-8","-2.1","-","77.13","1e-8","0","bin130.log"
"Aug 31 2009","2455075","273412801","3.69","< 1.53e-7","-","-","-","74.40","1e-8","0","bin131.log"
"Sep 03 2009","2455078","273672001","17.87","1.42e-7","4.68e-8","-2.1","-","71.65","1e-8","0","bin132.log"
"Sep 06 2009","2455081","273931201","8.96","8.98e-8","3.93e-8","-2.1","-","68.88","1e-8","0","bin133.log"
"Sep 09 2009","2455084","274190401","114.29","2.85e-7","4.90e-8","-2.1","-","66.11","1e-8","0","bin134.log"
"Sep 12 2009","2455087","274449601","42.86","2.10e-7","4.90e-8","-2.1","-","63.32","1e-8","0","bin135.log"
"Sep 15 2009","2455090","274708801","17.35","1.30e-7","4.44e-8","-2.1","-","60.54","1e-8","0","bin136.log"
"Sep 18 2009","2455093","274968001","7.57","6.80e-8","3.39e-8","-2.1","-","57.74","1e-8","0","bin137.log"
"Sep 21 2009","2455096","275227201","13.68","1.24e-7","5.15e-8","-2.1","-","54.95","1e-8","0","bin138.log"
"Sep 24 2009","2455099","275486401","26.46","1.98e-7","5.90e-8","-2.1","-","52.16","1e-8","0","bin139.log"
"Sep 27 2009","2455102","275745601","22.48","1.61e-7","5.80e-8","-2.1","-","49.38","1e-8","0","bin140.log"
"Sep 30 2009","2455105","276004801","3.52","< 1.76e-7","-","-","-","46.62","1e-8","0","bin141.log"
"Oct 03 2009","2455108","276264001","1.24","< 1.86e-7","-","-","-","43.87","1e-8","0","bin142.log"
"Oct 06 2009","2455111","276523201","21.2","1.70e-7","6.40e-8","-2.1","-","41.16","1e-8","0","bin143.log"
"Oct 09 2009","2455114","276782401","8.19","1.04e-7","5.63e-8","-2.1","-","38.49","1e-8","0","bin144.log"
"Oct 12 2009","2455117","277041601","37.09","2.82e-7","7.50e-8","-2.1","-","35.87","1e-8","0","bin145.log"
"Oct 15 2009","2455120","277300801","38.16","2.21e-7","6.40e-8","-2.1","-","33.32","1e-8","0","bin146.log"
"Oct 18 2009","2455123","277560001","7.05","7.70e-8","3.96e-8","-2.1","-","30.88","1e-8","0","bin147.log"
"Oct 21 2009","2455126","277819201","20.25","1.64e-7","5.50e-8","-2.1","-","28.56","1e-8","0","bin148.log"
"Oct 24 2009","2455129","278078401","29.65","1.09e-7","3.68e-8","-2.1","-","26.41","1e-8","0","bin149.log"
"Oct 27 2009","2455132","278337601","76.89","2.43e-7","4.90e-8","-2.1","-","24.48","1e-8","0","bin150.log"
"Oct 30 2009","2455135","278596801","45.91","1.45e-7","3.80e-8","-2.1","-","22.85","1e-8","0","bin151.log"
"Nov 02 2009","2455138","278856001","31.25","1.37e-7","3.96e-8","-2.1","-","21.57","1e-8","0","bin152.log"
"Nov 05 2009","2455141","279115201","22.09","1.30e-7","4.44e-8","-2.1","-","20.74","1e-8","0","bin153.log"
"Nov 08 2009","2455144","279374401","16.41","9.31e-8","3.48e-8","-2.1","-","20.41","1e-8","0","bin154.log"
"Nov 11 2009","2455147","279633601","3.65","< 1.12e-7","-","-","-","20.63","1e-8","0","bin155.log"
"Nov 14 2009","2455150","279892801","35.54","2.08e-7","5.40e-8","-2.1","-","21.37","1e-8","0","bin156.log"
"Nov 17 2009","2455153","280152001","34.22","1.92e-7","5.40e-8","-2.1","-","22.60","1e-8","0","bin157.log"
"Nov 20 2009","2455156","280411201","52.3","2.47e-7","5.90e-8","-2.1","-","24.26","1e-8","0","bin158.log"
"Nov 23 2009","2455159","280670401","32.31","2.62e-7","7.10e-8","-2.1","-","26.26","1e-8","0","bin159.log"
"Nov 26 2009","2455162","280929601","4.06","7.75e-8","5.31e-8","-2.1","-","28.54","1e-8","0","bin160.log"
"Nov 29 2009","2455165","281188801","0","< 1.23e-7","-","-","-","31.03","1e-8","0","bin161.log"
"Dec 02 2009","2455168","281448001","15.58","1.56e-7","6.30e-8","-2.1","-","33.71","1e-8","0","bin162.log"
"Dec 05 2009","2455171","281707201","0.54","< 1.31e-7","-","-","-","36.51","1e-8","0","bin163.log"
"Dec 08 2009","2455174","281966401","12.33","1.13e-7","5.27e-8","-2.1","-","39.42","1e-8","0","bin164.log"
"Dec 11 2009","2455177","282225601","16.21","1.66e-7","6.20e-8","-2.1","-","42.42","1e-8","0","bin165.log"
"Dec 14 2009","2455180","282484801","91.71","3.14e-7","6.10e-8","-2.1","-","45.47","1e-8","0","bin166.log"
"Dec 17 2009","2455183","282744001","102.56","3.16e-7","5.80e-8","-2.1","-","48.58","1e-8","0","bin167.log"
"Dec 20 2009","2455186","283003201","25.45","1.39e-7","4.27e-8","-2.1","-","51.71","1e-8","0","bin168.log"
"Dec 23 2009","2455189","283262401","60.97","2.36e-7","4.80e-8","-2.1","-","54.87","1e-8","0","bin169.log"
"Dec 26 2009","2455192","283521601","124.36","3.39e-7","5.50e-8","-2.1","-","58.03","1e-8","0","bin170.log"
"Dec 29 2009","2455195","283780801","98.66","3.28e-7","5.60e-8","-2.1","-","61.20","1e-8","0","bin171.log"
"Jan 01 2010","2455197","284040001","80.48","2.91e-7","5.40e-8","-2.1","-","64.36","1e-8","0","bin172.log"
"Jan 04 2010","2455200","284299201","51.17","2.41e-7","5.30e-8","-2.1","-","67.50","1e-8","0","bin173.log"
"Jan 07 2010","2455203","284558401","19.64","1.28e-7","4.76e-8","-2.1","-","70.62","1e-8","0","bin174.log"
"Jan 10 2010","2455206","284817601","7.96","1.16e-7","5.43e-8","-2.1","-","73.71","1e-8","0","bin175.log"
"Jan 13 2010","2455209","285076801","35.65","2.48e-7","6.80e-8","-2.1","-","76.77","1e-8","0","bin176.log"
"Jan 16 2010","2455212","285336001","26.9","2.96e-7","9.00e-8","-2.1","-","79.78","1e-8","0","bin177.log"
"Jan 19 2010","2455215","285595201","20.28","2.49e-7","8.20e-8","-2.1","-","82.75","1e-8","0","bin178.log"
"Jan 22 2010","2455218","285854401","116.33","6.58e-7","1.08e-7","-2.1","-","85.66","1e-8","0","bin179.log"
"Jan 25 2010","2455221","286113601","14.24","1.38e-7","6.47e-8","-2.1","-","88.52","1e-8","0","bin180.log"
"Jan 28 2010","2455224","286372801","15.63","1.72e-7","6.50e-8","-2.1","-","91.31","1e-8","0","bin181.log"
"Jan 31 2010","2455227","286632001","11.27","1.48e-7","6.40e-8","-2.1","-","94.04","1e-8","0","bin182.log"
"Feb 03 2010","2455230","286891201","42.62","2.45e-7","6.60e-8","-2.1","-","96.70","1e-8","0","bin183.log"
"Feb 06 2010","2455233","287150401","62.69","2.95e-7","6.10e-8","-2.1","-","99.28","1e-8","0","bin184.log"
"Feb 09 2010","2455236","287409601","91.02","3.51e-7","6.30e-8","-2.1","-","101.78","1e-8","0","bin185.log"
"Feb 12 2010","2455239","287668801","121.68","3.37e-7","5.60e-8","-2.1","-","104.21","1e-8","0","bin186.log"
"Feb 15 2010","2455242","287928001","105.41","3.30e-7","5.40e-8","-2.1","-","106.55","1e-8","0","bin187.log"
"Feb 18 2010","2455245","288187201","98.84","2.69e-7","4.90e-8","-2.1","-","108.81","1e-8","0","bin188.log"
"Feb 21 2010","2455248","288446401","35.46","1.22e-7","3.56e-8","-2.1","-","110.98","1e-8","0","bin189.log"
"Feb 24 2010","2455251","288705601","27.58","1.75e-7","4.60e-8","-2.1","-","113.05","1e-8","0","bin190.log"
"Feb 27 2010","2455254","288964801","34.06","1.88e-7","4.90e-8","-2.1","-","115.04","1e-8","0","bin191.log"
"Mar 02 2010","2455259","289224001","51.8","2.35e-7","5.70e-8","-2.1","-","116.93","1e-8","0","bin192.log"
"Mar 05 2010","2455262","289483201","64.05","2.55e-7","5.90e-8","-2.1","-","118.73","1e-8","0","bin193.log"
"Mar 08 2010","2455265","289742401","64.7","3.30e-7","7.30e-8","-2.1","-","120.42","1e-8","0","bin194.log"
"Mar 11 2010","2455268","290001601","18.39","1.42e-7","5.79e-8","-2.1","-","122.03","1e-8","0","bin195.log"
"Mar 14 2010","2455271","290260801","18.57","1.81e-7","6.80e-8","-2.1","-","123.53","1e-8","0","bin196.log"
"Mar 17 2010","2455274","290520001","49.13","3.50e-7","8.40e-8","-2.1","-","124.94","1e-8","0","bin197.log"
"Mar 20 2010","2455277","290779201","36.16","3.08e-7","8.10e-8","-2.1","-","126.25","1e-8","0","bin198.log"
"Mar 23 2010","2455280","291038401","32.93","2.52e-7","7.00e-8","-2.1","-","127.46","1e-8","0","bin199.log"
"Mar 26 2010","2455283","291297601","22.05","2.60e-7","7.30e-8","-2.1","-","128.58","1e-8","0","bin200.log"
"Mar 29 2010","2455286","291556801","42.78","2.04e-7","5.50e-8","-2.1","-","129.61","1e-8","0","bin201.log"
"Apr 01 2010","2455289","291816001","52.06","2.13e-7","5.10e-8","-2.1","-","130.54","1e-8","0","bin202.log"
"Apr 04 2010","2455292","292075201","49.46","2.31e-7","5.40e-8","-2.1","-","131.39","1e-8","0","bin203.log"
"Apr 07 2010","2455295","292334401","14.57","2.38e-7","9.50e-8","-2.1","-","132.15","1e-8","0","bin204.log"
"Apr 10 2010","2455298","292593601","47.64","1.88e-7","4.50e-8","-2.1","-","132.83","1e-8","0","bin205.log"
"Apr 13 2010","2455301","292852801","59.85","2.24e-7","4.70e-8","-2.1","-","133.42","1e-8","0","bin206.log"
"Apr 16 2010","2455304","293112001","46.99","1.83e-7","4.50e-8","-2.1","-","133.94","1e-8","0","bin207.log"
"Apr 19 2010","2455307","293371201","92.5","2.90e-7","5.30e-8","-2.1","-","134.39","1e-8","0","bin208.log"
"Apr 22 2010","2455310","293630401","210.36","5.11e-7","6.70e-8","-2.1","-","134.77","1e-8","0","bin209.log"
"Apr 25 2010","2455313","293889601","48.6","2.58e-7","5.90e-8","-2.1","-","135.07","1e-8","0","bin210.log"
"Apr 28 2010","2455316","294148801","94.48","3.78e-7","7.10e-8","-2.1","-","135.32","1e-8","0","bin211.log"
"May 01 2010","2455319","294408001","113.11","5.17e-7","8.60e-8","-2.1","-","135.49","1e-8","0","bin212.log"
"May 04 2010","2455322","294667201","170.11","6.51e-7","9.60e-8","-2.1","-","135.60","1e-8","0","bin213.log"
"May 07 2010","2455325","294926401","486.38","1.49e-6","1.30e-7","-2.1","-","135.65","1e-8","0","bin214.log"
"May 10 2010","2455328","295185601","743.9","1.84e-6","1.40e-7","-2.1","-","135.63","1e-8","0","bin215.log"
"May 13 2010","2455331","295444801","933","2.17e-6","1.50e-7","-2.1","-","135.54","1e-8","0","bin216.log"
"May 16 2010","2455334","295704001","519.6","1.27e-6","1.20e-7","-2.1","-","135.39","1e-8","0","bin217.log"
"May 19 2010","2455337","295963201","182.31","6.03e-7","8.60e-8","-2.1","-","135.17","1e-8","0","bin218.log"
"May 22 2010","2455340","296222401","434.94","9.75e-7","9.60e-8","-2.1","-","134.87","1e-8","0","bin219.log"
"May 25 2010","2455343","296481601","202.15","6.13e-7","7.60e-8","-2.1","-","134.49","1e-8","0","bin220.log"
"May 28 2010","2455346","296740801","190.55","5.31e-7","7.10e-8","-2.1","-","134.04","1e-8","0","bin221.log"
"May 31 2010","2455349","297000001","69.62","3.11e-7","5.80e-8","-2.1","-","133.49","1e-8","0","bin222.log"
"Jun 03 2010","2455352","297259201","92.08","3.37e-7","5.80e-8","-2.1","-","132.86","1e-8","0","bin223.log"
"Jun 06 2010","2455355","297518401","120.78","3.15e-7","5.20e-8","-2.1","-","132.13","1e-8","0","bin224.log"
"Jun 09 2010","2455358","297777601","66.12","2.43e-7","5.20e-8","-2.1","-","131.31","1e-8","0","bin225.log"
"Jun 12 2010","2455361","298036801","40.1","1.64e-7","4.50e-8","-2.1","-","130.38","1e-8","0","bin226.log"
"Jun 15 2010","2455364","298296001","32.18","1.76e-7","5.00e-8","-2.1","-","129.35","1e-8","0","bin227.log"
"Jun 18 2010","2455367","298555201","14.23","8.95e-8","3.98e-8","-2.1","-","128.22","1e-8","0","bin228.log"
"Jun 21 2010","2455370","298814401","19.51","1.31e-7","4.72e-8","-2.1","-","126.98","1e-8","0","bin229.log"
"Jun 24 2010","2455373","299073601","23.03","2.05e-7","6.60e-8","-2.1","-","125.63","1e-8","0","bin230.log"
"Jun 27 2010","2455376","299332801","67.88","3.73e-7","7.70e-8","-2.1","-","124.18","1e-8","0","bin231.log"
"Jun 30 2010","2455379","299592001","25.16","1.79e-7","6.50e-8","-2.1","-","122.63","1e-8","0","bin232.log"
"Jul 03 2010","2455382","299851201","31.73","2.62e-7","7.30e-8","-2.1","-","120.98","1e-8","0","bin233.log"
"Jul 06 2010","2455385","300110401","35.27","2.48e-7","7.00e-8","-2.1","-","119.23","1e-8","0","bin234.log"
"Jul 09 2010","2455388","300369601","60.23","3.29e-7","6.90e-8","-2.1","-","117.39","1e-8","0","bin235.log"
"Jul 12 2010","2455391","300628801","54.15","2.63e-7","6.20e-8","-2.1","-","115.46","1e-8","0","bin236.log"
"Jul 15 2010","2455394","300888001","137.21","4.46e-7","6.80e-8","-2.1","-","113.45","1e-8","0","bin237.log"
