"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Apr 30 2009","2454953","262785601","274.14","7.48e-7","7.90e-8","-2.02","-","54.38","1e-8","0","bin90.log"
"May 03 2009","2454956","263044801","549.14","1.15e-6","9.00e-8","-2.02","-","57.24","1e-8","0","bin91.log"
"May 06 2009","2454959","263304001","256.25","7.46e-7","8.20e-8","-2.02","-","60.13","1e-8","0","bin92.log"
"May 09 2009","2454962","263563201","428.22","1.04e-6","9.30e-8","-2.02","-","63.06","1e-8","0","bin93.log"
"May 12 2009","2454965","263822401","337.3","8.28e-7","8.30e-8","-2.02","-","66.01","1e-8","0","bin94.log"
"May 15 2009","2454968","264081601","291.51","8.15e-7","8.40e-8","-2.02","-","68.98","1e-8","0","bin95.log"
"May 18 2009","2454971","264340801","454.86","1.10e-6","9.00e-8","-2.02","-","71.98","1e-8","0","bin96.log"
"May 21 2009","2454974","264600001","267.99","7.83e-7","8.30e-8","-2.02","-","74.99","1e-8","0","bin97.log"
"May 24 2009","2454977","264859201","199.52","6.36e-7","8.00e-8","-2.02","-","78.02","1e-8","0","bin98.log"
"May 27 2009","2454980","265118401","319.37","9.35e-7","9.80e-8","-2.02","-","81.07","1e-8","0","bin99.log"
"May 30 2009","2454983","265377601","198.77","7.85e-7","1.04e-7","-2.02","-","84.13","1e-8","0","bin100.log"
"Jun 02 2009","2454985","265636801","327.43","1.10e-6","1.12e-7","-2.02","-","87.20","1e-8","0","bin101.log"
"Jun 05 2009","2454988","265896001","171.76","6.10e-7","8.50e-8","-2.02","-","90.28","1e-8","0","bin102.log"
"Jun 08 2009","2454991","266155201","106.5","5.31e-7","8.50e-8","-2.02","-","93.37","1e-8","0","bin103.log"
"Jun 11 2009","2454994","266414401","97.3","3.93e-7","6.80e-8","-2.02","-","96.46","1e-8","0","bin104.log"
"Jun 14 2009","2454997","266673601","151.33","4.74e-7","6.90e-8","-2.02","-","99.55","1e-8","0","bin105.log"
"Jun 17 2009","2455000","266932801","122.83","4.76e-7","7.20e-8","-2.02","-","102.65","1e-8","0","bin106.log"
"Jun 20 2009","2455003","267192001","265.15","6.70e-7","7.60e-8","-2.02","-","105.74","1e-8","0","bin107.log"
"Jun 23 2009","2455006","267451201","119.38","4.09e-7","6.30e-8","-2.02","-","108.84","1e-8","0","bin108.log"
"Jun 26 2009","2455009","267710401","103.73","3.66e-7","6.10e-8","-2.02","-","111.93","1e-8","0","bin109.log"
"Jun 29 2009","2455012","267969601","55.17","2.74e-7","5.50e-8","-2.02","-","115.01","1e-8","0","bin110.log"
"Jul 02 2009","2455016","268228801","106.23","3.61e-7","5.60e-8","-2.02","-","118.10","1e-8","0","bin111.log"
"Jul 05 2009","2455019","268488001","81.11","2.78e-7","5.00e-8","-2.02","-","121.17","1e-8","0","bin112.log"
"Jul 08 2009","2455022","268747201","75.22","3.13e-7","5.60e-8","-2.02","-","124.23","1e-8","0","bin113.log"
"Jul 11 2009","2455025","269006401","55.84","2.56e-7","5.40e-8","-2.02","-","127.29","1e-8","0","bin114.log"
"Jul 14 2009","2455028","269265601","65.6","3.58e-7","7.00e-8","-2.02","-","130.33","1e-8","0","bin115.log"
"Jul 17 2009","2455031","269524801","84.18","3.95e-7","7.10e-8","-2.02","-","133.36","1e-8","0","bin116.log"
"Jul 20 2009","2455034","269784001","63.37","3.88e-7","7.80e-8","-2.02","-","136.38","1e-8","0","bin117.log"
"Jul 23 2009","2455037","270043201","54.28","3.48e-7","7.60e-8","-2.02","-","139.38","1e-8","0","bin118.log"
"Jul 26 2009","2455040","270302401","74.84","4.16e-7","8.20e-8","-2.02","-","142.37","1e-8","0","bin119.log"
"Jul 29 2009","2455043","270561601","259.9","8.54e-7","9.90e-8","-2.02","-","145.34","1e-8","0","bin120.log"
"Aug 01 2009","2455045","270820801","220.15","8.44e-7","9.90e-8","-2.02","-","148.28","1e-8","0","bin121.log"
"Aug 04 2009","2455048","271080001","367.25","1.11e-6","1.00e-7","-2.02","-","151.20","1e-8","0","bin122.log"
"Aug 07 2009","2455051","271339201","309.07","8.40e-7","9.10e-8","-2.02","-","154.09","1e-8","0","bin123.log"
"Aug 10 2009","2455054","271598401","414.42","1.13e-6","1.00e-7","-2.02","-","156.93","1e-8","0","bin124.log"
"Aug 13 2009","2455057","271857601","520.21","1.36e-6","1.10e-7","-2.02","-","159.72","1e-8","0","bin125.log"
"Aug 16 2009","2455060","272116801","449.4","1.11e-6","1.00e-7","-2.02","-","162.43","1e-8","0","bin126.log"
"Aug 19 2009","2455063","272376001","624.46","1.37e-6","1.00e-7","-2.02","-","165.02","1e-8","0","bin127.log"
"Aug 22 2009","2455066","272635201","794.03","1.59e-6","1.10e-7","-2.02","-","167.44","1e-8","0","bin128.log"
"Aug 25 2009","2455069","272894401","1133.99","2.19e-6","1.20e-7","-2.02","-","169.54","1e-8","0","bin129.log"
"Aug 28 2009","2455072","273153601","1838.64","3.10e-6","1.40e-7","-2.02","-","171.12","1e-8","0","bin130.log"
"Aug 31 2009","2455075","273412801","1465.7","2.49e-6","1.30e-7","-2.02","-","171.87","1e-8","0","bin131.log"
"Sep 03 2009","2455078","273672001","1188.01","2.79e-6","1.60e-7","-2.02","-","171.58","1e-8","0","bin132.log"
"Sep 06 2009","2455081","273931201","609.97","1.83e-6","1.50e-7","-2.02","-","170.33","1e-8","0","bin133.log"
"Sep 09 2009","2455084","274190401","651.23","1.97e-6","1.50e-7","-2.02","-","168.44","1e-8","0","bin134.log"
"Sep 12 2009","2455087","274449601","1133.49","2.82e-6","1.60e-7","-2.02","-","166.17","1e-8","0","bin135.log"
"Sep 15 2009","2455090","274708801","2456.76","5.02e-6","2.10e-7","-2.02","-","163.68","1e-8","0","bin136.log"
"Sep 18 2009","2455093","274968001","1771.75","4.11e-6","2.00e-7","-2.02","-","161.05","1e-8","0","bin137.log"
"Sep 21 2009","2455096","275227201","1235.97","2.84e-6","1.60e-7","-2.02","-","158.34","1e-8","0","bin138.log"
"Sep 24 2009","2455099","275486401","905.96","2.39e-6","1.60e-7","-2.02","-","155.58","1e-8","0","bin139.log"
"Sep 27 2009","2455102","275745601","1228.19","3.28e-6","1.90e-7","-2.02","-","152.78","1e-8","0","bin140.log"
"Sep 30 2009","2455105","276004801","1357.61","3.51e-6","1.90e-7","-2.02","-","149.95","1e-8","0","bin141.log"
"Oct 03 2009","2455108","276264001","1182.69","3.04e-6","1.70e-7","-2.02","-","147.10","1e-8","0","bin142.log"
"Oct 06 2009","2455111","276523201","1400.4","3.18e-6","1.70e-7","-2.02","-","144.24","1e-8","0","bin143.log"
"Oct 09 2009","2455114","276782401","1056.58","2.69e-6","1.60e-7","-2.02","-","141.37","1e-8","0","bin144.log"
"Oct 12 2009","2455117","277041601","1109.54","2.73e-6","1.50e-7","-2.02","-","138.50","1e-8","0","bin145.log"
"Oct 15 2009","2455120","277300801","613.98","1.72e-6","1.30e-7","-2.02","-","135.62","1e-8","0","bin146.log"
"Oct 18 2009","2455123","277560001","1332.07","2.87e-6","1.60e-7","-2.02","-","132.74","1e-8","0","bin147.log"
"Oct 21 2009","2455126","277819201","1812.25","3.73e-6","1.70e-7","-2.02","-","129.86","1e-8","0","bin148.log"
"Oct 24 2009","2455129","278078401","1547.58","3.01e-6","1.50e-7","-2.02","-","126.98","1e-8","0","bin149.log"
"Oct 27 2009","2455132","278337601","1196.01","2.79e-6","1.60e-7","-2.02","-","124.11","1e-8","0","bin150.log"
"Oct 30 2009","2455135","278596801","784.05","2.08e-6","1.40e-7","-2.02","-","121.24","1e-8","0","bin151.log"
"Nov 02 2009","2455138","278856001","748.16","2.02e-6","1.40e-7","-2.02","-","118.37","1e-8","0","bin152.log"
"Nov 05 2009","2455141","279115201","586.26","1.67e-6","1.30e-7","-2.02","-","115.52","1e-8","0","bin153.log"
"Nov 08 2009","2455144","279374401","543.79","1.61e-6","1.30e-7","-2.02","-","112.67","1e-8","0","bin154.log"
"Nov 11 2009","2455147","279633601","1044.96","2.39e-6","1.40e-7","-2.02","-","109.84","1e-8","0","bin155.log"
"Nov 14 2009","2455150","279892801","1315.89","2.83e-6","1.60e-7","-2.02","-","107.01","1e-8","0","bin156.log"
"Nov 17 2009","2455153","280152001","1178.14","2.38e-6","1.40e-7","-2.02","-","104.21","1e-8","0","bin157.log"
"Nov 20 2009","2455156","280411201","2203.43","4.61e-6","2.10e-7","-2.02","-","101.41","1e-8","0","bin158.log"
"Nov 23 2009","2455159","280670401","1758.56","3.50e-6","1.70e-7","-2.02","-","98.63","1e-8","0","bin159.log"
"Nov 26 2009","2455162","280929601","4400.86","7.31e-6","2.30e-7","-2.02","-","95.88","1e-8","0","bin160.log"
"Nov 29 2009","2455165","281188801","4311.03","7.91e-6","2.50e-7","-2.02","-","93.14","1e-8","0","bin161.log"
"Dec 02 2009","2455168","281448001","9740.36","1.45e-5","3.00e-7","-2.02","-","90.42","1e-8","0","bin162.log"
"Dec 05 2009","2455171","281707201","9683.51","1.40e-5","3.00e-7","-2.02","-","87.72","1e-8","0","bin163.log"
"Dec 08 2009","2455174","281966401","9771.74","1.30e-5","3.00e-7","-2.02","-","85.04","1e-8","0","bin164.log"
"Dec 11 2009","2455177","282225601","4024.11","7.13e-6","2.30e-7","-2.02","-","82.39","1e-8","0","bin165.log"
"Dec 14 2009","2455180","282484801","4408.51","7.38e-6","2.30e-7","-2.02","-","79.75","1e-8","0","bin166.log"
"Dec 17 2009","2455183","282744001","3940.16","6.60e-6","2.20e-7","-2.02","-","77.14","1e-8","0","bin167.log"
"Dec 20 2009","2455186","283003201","2986.5","5.98e-6","2.30e-7","-2.02","-","74.56","1e-8","0","bin168.log"
"Dec 23 2009","2455189","283262401","2394.53","4.76e-6","2.00e-7","-2.02","-","71.99","1e-8","0","bin169.log"
"Dec 26 2009","2455192","283521601","2117.75","4.26e-6","1.90e-7","-2.02","-","69.45","1e-8","0","bin170.log"
"Dec 29 2009","2455195","283780801","3105.5","5.91e-6","2.20e-7","-2.02","-","66.93","1e-8","0","bin171.log"
"Jan 01 2010","2455197","284040001","2848.06","5.35e-6","2.10e-7","-2.02","-","64.43","1e-8","0","bin172.log"
"Jan 04 2010","2455200","284299201","1291.76","3.00e-6","1.70e-7","-2.02","-","61.95","1e-8","0","bin173.log"
"Jan 07 2010","2455203","284558401","1142.32","2.58e-6","1.60e-7","-2.02","-","59.49","1e-8","0","bin174.log"
"Jan 10 2010","2455206","284817601","1714.43","3.45e-6","1.70e-7","-2.02","-","57.05","1e-8","0","bin175.log"
"Jan 13 2010","2455209","285076801","1681.6","3.40e-6","1.70e-7","-2.02","-","54.63","1e-8","0","bin176.log"
"Jan 16 2010","2455212","285336001","1489.71","3.67e-6","1.90e-7","-2.02","-","52.23","1e-8","0","bin177.log"
"Jan 19 2010","2455215","285595201","2669.71","5.40e-6","2.10e-7","-2.02","-","49.85","1e-8","0","bin178.log"
"Jan 22 2010","2455218","285854401","2264.9","4.86e-6","2.00e-7","-2.02","-","47.49","1e-8","0","bin179.log"
"Jan 25 2010","2455221","286113601","2079.36","4.34e-6","1.90e-7","-2.02","-","45.15","1e-8","0","bin180.log"
"Jan 28 2010","2455224","286372801","1105.01","2.60e-6","1.50e-7","-2.02","-","42.85","1e-8","0","bin181.log"
"Jan 31 2010","2455227","286632001","813.63","2.15e-6","1.40e-7","-2.02","-","40.57","1e-8","0","bin182.log"
"Feb 03 2010","2455230","286891201","866.86","2.48e-6","1.60e-7","-2.02","-","38.33","1e-8","0","bin183.log"
"Feb 06 2010","2455233","287150401","837.15","2.23e-6","1.50e-7","-2.02","-","36.14","1e-8","0","bin184.log"
"Feb 09 2010","2455236","287409601","838.37","2.18e-6","1.50e-7","-2.02","-","34.00","1e-8","0","bin185.log"
"Feb 12 2010","2455239","287668801","1165.48","2.97e-6","1.70e-7","-2.02","-","31.93","1e-8","0","bin186.log"
"Feb 15 2010","2455242","287928001","1547.07","3.56e-6","1.90e-7","-2.02","-","29.95","1e-8","0","bin187.log"
"Feb 18 2010","2455245","288187201","966.22","2.30e-6","1.50e-7","-2.02","-","28.07","1e-8","0","bin188.log"
"Feb 21 2010","2455248","288446401","1459.9","3.04e-6","1.60e-7","-2.02","-","26.34","1e-8","0","bin189.log"
"Feb 24 2010","2455251","288705601","1063.13","2.64e-6","1.60e-7","-2.02","-","24.77","1e-8","0","bin190.log"
"Feb 27 2010","2455254","288964801","1374.09","3.16e-6","1.70e-7","-2.02","-","23.41","1e-8","0","bin191.log"
"Mar 02 2010","2455259","289224001","1156.96","2.70e-6","1.60e-7","-2.02","-","22.30","1e-8","0","bin192.log"
"Mar 05 2010","2455262","289483201","1071.16","2.68e-6","1.60e-7","-2.02","-","21.49","1e-8","0","bin193.log"
"Mar 08 2010","2455265","289742401","992.87","2.70e-6","1.60e-7","-2.02","-","21.02","1e-8","0","bin194.log"
"Mar 11 2010","2455268","290001601","844.38","2.30e-6","1.50e-7","-2.02","-","20.92","1e-8","0","bin195.log"
"Mar 14 2010","2455271","290260801","742.82","2.18e-6","1.50e-7","-2.02","-","21.20","1e-8","0","bin196.log"
"Mar 17 2010","2455274","290520001","591.82","1.91e-6","1.50e-7","-2.02","-","21.85","1e-8","0","bin197.log"
"Mar 20 2010","2455277","290779201","725.82","2.00e-6","1.40e-7","-2.02","-","22.84","1e-8","0","bin198.log"
"Mar 23 2010","2455280","291038401","902.41","2.44e-6","1.50e-7","-2.02","-","24.15","1e-8","0","bin199.log"
"Mar 26 2010","2455283","291297601","2254.99","4.58e-6","2.00e-7","-2.02","-","25.73","1e-8","0","bin200.log"
"Mar 29 2010","2455286","291556801","2791.76","5.70e-6","2.20e-7","-2.02","-","27.53","1e-8","0","bin201.log"
"Apr 01 2010","2455289","291816001","3506.07","7.12e-6","2.50e-7","-2.02","-","29.52","1e-8","0","bin202.log"
"Apr 04 2010","2455292","292075201","7016.99","1.09e-5","3.00e-7","-2.02","-","31.67","1e-8","0","bin203.log"
"Apr 07 2010","2455295","292334401","20691.18","1.22e-5","2.00e-7","-2.02","-","33.95","1e-8","0","bin204.log"
"Apr 10 2010","2455298","292593601","6013.44","1.09e-5","3.00e-7","-2.02","-","36.34","1e-8","0","bin205.log"
"Apr 13 2010","2455301","292852801","5846.08","1.12e-5","3.00e-7","-2.02","-","38.83","1e-8","0","bin206.log"
"Apr 16 2010","2455304","293112001","6554.32","1.05e-5","3.00e-7","-2.02","-","41.40","1e-8","0","bin207.log"
"Apr 19 2010","2455307","293371201","4284.44","7.52e-6","2.50e-7","-2.02","-","44.03","1e-8","0","bin208.log"
"Apr 22 2010","2455310","293630401","3408.85","6.32e-6","2.30e-7","-2.02","-","46.73","1e-8","0","bin209.log"
"Apr 25 2010","2455313","293889601","1843.98","3.92e-6","1.90e-7","-2.02","-","49.48","1e-8","0","bin210.log"
"Apr 28 2010","2455316","294148801","1916.05","3.80e-6","1.80e-7","-2.02","-","52.27","1e-8","0","bin211.log"
"May 01 2010","2455319","294408001","1465.6","3.07e-6","1.60e-7","-2.02","-","55.10","1e-8","0","bin212.log"
"May 04 2010","2455322","294667201","3805.01","6.77e-6","2.30e-7","-2.02","-","57.97","1e-8","0","bin213.log"
"May 07 2010","2455325","294926401","4277.63","7.05e-6","2.20e-7","-2.02","-","60.87","1e-8","0","bin214.log"
"May 10 2010","2455328","295185601","3425.1","6.14e-6","2.20e-7","-2.02","-","63.80","1e-8","0","bin215.log"
"May 13 2010","2455331","295444801","3154.13","5.26e-6","1.90e-7","-2.02","-","66.76","1e-8","0","bin216.log"
"May 16 2010","2455334","295704001","1886.15","3.57e-6","1.60e-7","-2.02","-","69.74","1e-8","0","bin217.log"
"May 19 2010","2455337","295963201","1893.04","3.62e-6","1.60e-7","-2.02","-","72.74","1e-8","0","bin218.log"
"May 22 2010","2455340","296222401","1515.75","3.05e-6","1.50e-7","-2.02","-","75.76","1e-8","0","bin219.log"
"May 25 2010","2455343","296481601","1277.21","2.66e-6","1.40e-7","-2.02","-","78.79","1e-8","0","bin220.log"
"May 28 2010","2455346","296740801","752.9","1.96e-6","1.30e-7","-2.02","-","81.84","1e-8","0","bin221.log"
"May 31 2010","2455349","297000001","785.48","2.10e-6","1.40e-7","-2.02","-","84.91","1e-8","0","bin222.log"
"Jun 03 2010","2455352","297259201","727.91","2.07e-6","1.50e-7","-2.02","-","87.98","1e-8","0","bin223.log"
"Jun 06 2010","2455355","297518401","663.61","1.75e-6","1.30e-7","-2.02","-","91.06","1e-8","0","bin224.log"
"Jun 09 2010","2455358","297777601","795.9","1.99e-6","1.30e-7","-2.02","-","94.15","1e-8","0","bin225.log"
