"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Feb 20 2014","2456707","414547201","286.19","3.19e-7","3.20e-8","-2.05","-","21.27","1e-8","0","bin68.log"
"Mar 22 2014","2456739","417139201","193.36","2.42e-7","2.70e-8","-2.05","-","25.50","1e-8","0","bin69.log"
"Apr 21 2014","2456769","419731201","183.69","2.01e-7","2.20e-8","-2.05","-","50.55","1e-8","0","bin70.log"
"May 21 2014","2456799","422323201","19.22","3.90e-8","1.19e-8","-2.05","-","79.86","1e-8","0","bin71.log"
"Jun 20 2014","2456829","424915201","47.17","6.74e-8","1.38e-8","-2.05","-","110.37","1e-8","0","bin72.log"
"Jul 20 2014","2456859","427507201","12.73","4.21e-8","1.84e-8","-2.05","-","140.63","1e-8","0","bin73.log"
"Aug 19 2014","2456889","430099201","81.87","1.33e-7","2.20e-8","-2.05","-","170.00","1e-8","0","bin74.log"
"Sep 18 2014","2456918","432691201","494.07","5.29e-7","4.00e-8","-2.05","-","160.31","1e-8","0","bin75.log"
"Oct 18 2014","2456948","435283201","1666.46","9.57e-7","4.30e-8","-2.05","-","130.86","1e-8","0","bin76.log"
"Nov 17 2014","2456978","437875201","1005.35","8.21e-7","4.70e-8","-2.05","-","101.28","1e-8","0","bin77.log"
"Dec 17 2014","2457008","440467201","996.69","4.81e-7","2.70e-8","-2.05","-","72.68","1e-8","0","bin78.log"
"Jan 16 2015","2457038","443059201","1761.81","6.57e-7","2.90e-8","-2.05","-","46.34","1e-8","0","bin79.log"
"Feb 15 2015","2457067","445651201","1679.63","6.18e-7","2.90e-8","-2.05","-","24.01","1e-8","0","bin80.log"
"Mar 17 2015","2457100","448243201","1695.77","7.65e-7","3.30e-8","-2.05","-","22.35","1e-8","0","bin81.log"
"Apr 16 2015","2457129","450835201","664.67","3.43e-7","2.20e-8","-2.05","-","45.70","1e-8","0","bin82.log"
"May 16 2015","2457159","453427201","177.89","1.36e-7","1.50e-8","-2.05","-","74.60","1e-8","0","bin83.log"
"Jun 15 2015","2457189","456019201","214.92","1.58e-7","1.70e-8","-2.05","-","105.02","1e-8","0","bin84.log"
"Jul 15 2015","2457219","458611201","644.79","3.16e-7","2.20e-8","-2.05","-","135.40","1e-8","0","bin85.log"
"Aug 14 2015","2457249","461203201","601.97","3.28e-7","2.20e-8","-2.05","-","164.96","1e-8","0","bin86.log"
"Sep 13 2015","2457278","463795201","720.78","4.06e-7","2.50e-8","-2.05","-","165.40","1e-8","0","bin87.log"
"Oct 13 2015","2457309","466387201","933.52","4.51e-7","2.50e-8","-2.05","-","136.04","1e-8","0","bin88.log"
"Nov 12 2015","2457338","468979201","460.57","2.71e-7","2.10e-8","-2.05","-","106.42","1e-8","0","bin89.log"
"Dec 12 2015","2457369","471571201","2538.05","8.46e-7","3.20e-8","-2.05","-","77.55","1e-8","0","bin90.log"
"Jan 11 2016","2457398","474163201","6043.44","1.48e-6","4.00e-8","-2.05","-","50.75","1e-8","0","bin91.log"
"Feb 10 2016","2457427","476755201","18603.93","3.47e-6","6.00e-8","-2.05","-","27.31","1e-8","0","bin92.log"
"Mar 11 2016","2457459","479347201","6910.33","1.64e-6","4.00e-8","-2.05","-","19.98","1e-8","0","bin93.log"
"Apr 10 2016","2457488","481939201","5276.69","1.40e-6","4.00e-8","-2.05","-","40.99","1e-8","0","bin94.log"
"May 10 2016","2457519","484531201","2787.82","8.46e-7","2.90e-8","-2.05","-","69.38","1e-8","0","bin95.log"
"Jun 09 2016","2457548","487123201","5458.94","1.46e-6","4.00e-8","-2.05","-","99.67","1e-8","0","bin96.log"
"Jul 09 2016","2457579","489715201","4881.42","1.23e-6","4.00e-8","-2.05","-","130.14","1e-8","0","bin97.log"
"Aug 08 2016","2457608","492307201","2048.16","8.52e-7","3.50e-8","-2.05","-","159.86","1e-8","0","bin98.log"
"Sep 07 2016","2457637","494899201","7673.85","1.95e-6","4.00e-8","-2.05","-","170.43","1e-8","0","bin99.log"
"Oct 07 2016","2457668","497491201","3617.83","1.26e-6","4.00e-8","-2.05","-","141.21","1e-8","0","bin100.log"
"Nov 06 2016","2457697","500083201","4422.5","1.48e-6","4.00e-8","-2.05","-","111.58","1e-8","0","bin101.log"
"Dec 06 2016","2457728","502675201","60328.08","6.58e-6","6.00e-8","-2.05","-","82.48","1e-8","0","bin102.log"
"Jan 05 2017","2457757","505267201","101098.35","9.80e-6","7.00e-8","-2.05","-","55.25","1e-8","0","bin103.log"
"Feb 04 2017","2457787","507859201","29731.33","5.00e-6","6.00e-8","-2.05","-","30.98","1e-8","0","bin104.log"
"Mar 06 2017","2457819","510451201","5795.63","1.58e-6","4.00e-8","-2.05","-","18.67","1e-8","0","bin105.log"
"Apr 05 2017","2457849","513043201","11793.7","2.59e-6","5.00e-8","-2.05","-","36.46","1e-8","0","bin106.log"
"May 05 2017","2457879","515635201","14186.79","2.49e-6","4.00e-8","-2.05","-","64.22","1e-8","0","bin107.log"
"Jun 04 2017","2457908","518227201","4317.69","1.21e-6","4.00e-8","-2.05","-","94.33","1e-8","0","bin108.log"
"Jul 04 2017","2457939","520819201","4791.26","1.32e-6","4.00e-8","-2.05","-","124.86","1e-8","0","bin109.log"
"Aug 03 2017","2457968","523411201","6816.29","1.70e-6","4.00e-8","-2.05","-","154.73","1e-8","0","bin110.log"
"Sep 02 2017","2457998","526003201","2745.85","8.90e-7","3.20e-8","-2.05","-","175.25","1e-8","0","bin111.log"
"Oct 02 2017","2458028","528595201","3109.09","9.71e-7","3.30e-8","-2.05","-","146.36","1e-8","0","bin112.log"
"Nov 01 2017","2458058","531187201","2374.5","8.43e-7","3.20e-8","-2.05","-","116.76","1e-8","0","bin113.log"
"Dec 01 2017","2458088","533779201","5563.01","1.54e-6","4.00e-8","-2.05","-","87.46","1e-8","0","bin114.log"
"Dec 31 2017","2458118","536371201","21372.84","4.27e-6","6.00e-8","-2.05","-","59.83","1e-8","0","bin115.log"
"Jan 30 2018","2458147","538963201","14332.22","3.21e-6","6.00e-8","-2.05","-","34.89","1e-8","0","bin116.log"
"Mar 01 2018","2458177","541555201","1347.29","6.03e-7","3.00e-8","-2.05","-","18.61","1e-8","0","bin117.log"
"Mar 31 2018","2458209","544147201","198.19","8.82e-7","1.04e-7","-2.05","-","32.14","1e-8","0","bin118.log"
"Apr 30 2018","2458239","546739201","250.89","2.77e-7","2.90e-8","-2.05","-","59.12","1e-8","0","bin119.log"
"May 30 2018","2458269","549331201","1200.33","4.16e-7","2.10e-8","-2.05","-","88.99","1e-8","0","bin120.log"
"Jun 29 2018","2458299","551923201","598.29","3.39e-7","2.30e-8","-2.05","-","119.55","1e-8","0","bin121.log"
"Jul 29 2018","2458329","554515201","549.44","2.58e-7","1.80e-8","-2.05","-","149.57","1e-8","0","bin122.log"
"Aug 28 2018","2458358","557107201","213.16","2.14e-7","2.20e-8","-2.05","-","177.58","1e-8","0","bin123.log"
"Sep 27 2018","2458388","559699201","306.11","1.49e-7","1.40e-8","-2.05","-","151.50","1e-8","0","bin124.log"
"Oct 27 2018","2458418","562291201","1380.89","5.07e-7","2.40e-8","-2.05","-","121.94","1e-8","0","bin125.log"
"Nov 26 2018","2458448","564883201","1914.64","5.77e-7","2.30e-8","-2.05","-","92.51","1e-8","0","bin126.log"
"Dec 26 2018","2458478","567475201","1443.76","4.24e-7","1.90e-8","-2.05","-","64.49","1e-8","0","bin127.log"
"Jan 25 2019","2458508","570067201","184.01","1.56e-7","1.80e-8","-2.05","-","38.99","1e-8","0","bin128.log"
"Feb 24 2019","2458537","572659201","141.27","1.15e-7","1.50e-8","-2.05","-","19.78","1e-8","0","bin129.log"
"Mar 26 2019","2458570","575251201","172.04","1.51e-7","1.80e-8","-2.05","-","28.14","1e-8","0","bin130.log"
"Apr 25 2019","2458599","577843201","371.81","2.36e-7","2.00e-8","-2.05","-","54.11","1e-8","0","bin131.log"
"May 25 2019","2458629","580435201","390.61","1.95e-7","1.50e-8","-2.05","-","83.68","1e-8","0","bin132.log"
"Jun 24 2019","2458659","583027201","474.9","2.37e-7","1.80e-8","-2.05","-","114.23","1e-8","0","bin133.log"
"Jul 24 2019","2458689","585619201","289.19","1.96e-7","1.80e-8","-2.05","-","144.39","1e-8","0","bin134.log"
"Aug 23 2019","2458719","588211201","444.86","3.16e-7","2.40e-8","-2.05","-","173.55","1e-8","0","bin135.log"
"Sep 22 2019","2458748","590803201","113.2","1.30e-7","2.00e-8","-2.05","-","156.63","1e-8","0","bin136.log"
"Oct 22 2019","2458779","593395201","131.65","1.24e-7","1.60e-8","-2.05","-","127.12","1e-8","0","bin137.log"
"Nov 21 2019","2458808","595987201","141.3","1.28e-7","1.60e-8","-2.05","-","97.59","1e-8","0","bin138.log"
"Dec 21 2019","2458838","598579201","76.89","7.46e-8","1.23e-8","-2.05","-","69.22","1e-8","0","bin139.log"
"Jan 20 2020","2458868","601171201","93.18","9.56e-8","1.46e-8","-2.05","-","43.22","1e-8","0","bin140.log"
"Feb 19 2020","2458897","603763201","57.8","7.88e-8","1.48e-8","-2.05","-","21.97","1e-8","0","bin141.log"
"Mar 20 2020","2458929","606355201","18.89","4.42e-8","1.31e-8","-2.05","-","24.56","1e-8","0","bin142.log"
"Apr 19 2020","2458958","608947201","31.36","4.16e-8","1.09e-8","-2.05","-","49.18","1e-8","0","bin143.log"
"May 19 2020","2458989","611539201","66.46","6.63e-8","1.16e-8","-2.05","-","78.39","1e-8","0","bin144.log"
"Jun 18 2020","2459018","614131201","78.24","6.97e-8","1.17e-8","-2.05","-","108.89","1e-8","0","bin145.log"
"Jul 18 2020","2459049","616723201","129.96","1.37e-7","1.70e-8","-2.05","-","139.18","1e-8","0","bin146.log"
"Aug 17 2020","2459078","619315201","53.56","7.65e-8","1.48e-8","-2.05","-","168.61","1e-8","0","bin147.log"
"Sep 16 2020","2459107","621907201","51.87","8.34e-8","1.77e-8","-2.05","-","161.73","1e-8","0","bin148.log"
"Oct 16 2020","2459138","624499201","73.75","1.04e-7","1.70e-8","-2.05","-","132.30","1e-8","0","bin149.log"
"Nov 15 2020","2459167","627091201","106.74","9.85e-8","1.38e-8","-2.05","-","102.71","1e-8","0","bin150.log"
"Dec 15 2020","2459198","629683201","106.94","9.86e-8","1.41e-8","-2.05","-","74.03","1e-8","0","bin151.log"
"Jan 14 2021","2459227","632275201","74.56","7.67e-8","1.31e-8","-2.05","-","47.56","1e-8","0","bin152.log"
"Feb 13 2021","2459257","634867201","8.39","2.53e-8","1.16e-8","-2.05","-","24.89","1e-8","0","bin153.log"
"Mar 15 2021","2459289","637459201","15.81","3.42e-8","1.17e-8","-2.05","-","21.60","1e-8","0","bin154.log"
"Apr 14 2021","2459318","640051201","40.63","6.38e-8","1.32e-8","-2.05","-","44.38","1e-8","0","bin155.log"
"May 14 2021","2459349","642643201","26.24","4.22e-8","1.16e-8","-2.05","-","73.14","1e-8","0","bin156.log"
"Jun 13 2021","2459378","645235201","112.25","8.41e-8","1.13e-8","-2.05","-","103.54","1e-8","0","bin157.log"
"Jul 13 2021","2459409","647827201","64.43","7.91e-8","1.45e-8","-2.05","-","133.94","1e-8","0","bin158.log"
"Aug 12 2021","2459438","650419201","156.62","1.44e-7","1.80e-8","-2.05","-","163.55","1e-8","0","bin159.log"
"Sep 11 2021","2459468","653011201","35.3","7.13e-8","1.66e-8","-2.05","-","166.80","1e-8","0","bin160.log"
"Oct 11 2021","2459498","655603201","167.23","1.80e-7","2.10e-8","-2.05","-","137.48","1e-8","0","bin161.log"
"Nov 10 2021","2459528","658195201","113.97","9.19e-8","1.38e-8","-2.05","-","107.85","1e-8","0","bin162.log"
"Dec 10 2021","2459558","660787201","75.68","8.22e-8","1.39e-8","-2.05","-","78.91","1e-8","0","bin163.log"
"Jan 09 2022","2459587","663379201","113.53","8.98e-8","1.28e-8","-2.05","-","51.99","1e-8","0","bin164.log"
"Feb 08 2022","2459617","665971201","334.09","2.42e-7","2.10e-8","-2.05","-","28.30","1e-8","0","bin165.log"
"Mar 10 2022","2459649","668563201","639.78","3.52e-7","2.40e-8","-2.05","-","19.50","1e-8","0","bin166.log"
"Apr 09 2022","2459679","671155201","451.98","2.64e-7","2.00e-8","-2.05","-","39.71","1e-8","0","bin167.log"
"May 09 2022","2459709","673747201","518.72","2.51e-7","1.80e-8","-2.05","-","67.94","1e-8","0","bin168.log"
"Jun 08 2022","2459739","676339201","1248.54","3.98e-7","1.90e-8","-2.05","-","98.19","1e-8","0","bin169.log"
"Jul 08 2022","2459769","678931201","1558.89","5.45e-7","2.50e-8","-2.05","-","128.68","1e-8","0","bin170.log"
"Aug 07 2022","2459798","681523201","282.72","2.19e-7","2.10e-8","-2.05","-","158.44","1e-8","0","bin171.log"
"Sep 06 2022","2459828","684115201","81.08","1.07e-7","1.78e-8","-2.05","-","171.80","1e-8","0","bin172.log"
"Oct 06 2022","2459858","686707201","309.33","2.61e-7","2.40e-8","-2.05","-","142.64","1e-8","0","bin173.log"
"Nov 05 2022","2459888","689299201","723.77","3.56e-7","2.20e-8","-2.05","-","113.02","1e-8","0","bin174.log"
"Dec 05 2022","2459918","691891201","1723.87","5.16e-7","2.20e-8","-2.05","-","83.86","1e-8","0","bin175.log"
